epoch,step,test_Energy_MAE,test_Energy_RMSE,test_Force_MAE,test_Force_RMSE,test_Magmom_MAE,test_Magmom_RMSE,test_Stress_MAE,test_Stress_RMSE,test_Total_Loss,train_Energy_MAE,train_Energy_RMSE,train_Force_MAE,train_Force_RMSE,train_Magmom_MAE,train_Magmom_RMSE,train_Stress_MAE,train_Stress_RMSE,train_Total_Loss,val_Energy_MAE,val_Energy_RMSE,val_Force_MAE,val_Force_RMSE,val_Magmom_MAE,val_Magmom_RMSE,val_Stress_MAE,val_Stress_RMSE,val_Total_Loss
802,146948,,,,,,,,,,,,,,,,,,,0.01508765947073698,0.016478629782795906,0.04865065962076187,0.06739792227745056,0.0,0.0,0.0,0.0,0.0048454212956130505
802,146948,,,,,,,,,,0.00829656608402729,0.01100949663668871,0.037008367478847504,0.05403939262032509,0.0,0.0,0.0,0.0,0.0033851400949060917,,,,,,,,,
803,147131,,,,,,,,,,,,,,,,,,,0.00606780219823122,0.008468158543109894,0.035830359905958176,0.05211105942726135,0.0,0.0,0.0,0.0,0.002820233115926385
803,147131,,,,,,,,,,0.015410372987389565,0.018676619976758957,0.055653490126132965,0.08161705732345581,0.0,0.0,0.0,0.0,0.009022069163620472,,,,,,,,,
804,147314,,,,,,,,,,,,,,,,,,,0.004866196308284998,0.00791159551590681,0.03500474989414215,0.05107111856341362,0.0,0.0,0.0,0.0,0.002704569371417165
804,147314,,,,,,,,,,0.00830813217908144,0.01100543886423111,0.036755166947841644,0.053602106869220734,0.0,0.0,0.0,0.0,0.0032538683153688908,,,,,,,,,
805,147497,,,,,,,,,,,,,,,,,,,0.0045368485152721405,0.007187868468463421,0.03110503777861595,0.046230196952819824,0.0,0.0,0.0,0.0,0.0022183293476700783
805,147497,,,,,,,,,,0.011028620414435863,0.013820689171552658,0.0423048697412014,0.061799127608537674,0.0,0.0,0.0,0.0,0.004772435873746872,,,,,,,,,
806,147680,,,,,,,,,,,,,,,,,,,0.08391564339399338,0.10335294902324677,0.11861734837293625,0.1832662969827652,0.0,0.0,0.0,0.0,0.044995181262493134
806,147680,,,,,,,,,,0.007728891912847757,0.010225932113826275,0.03464961424469948,0.05194048583507538,0.0,0.0,0.0,0.0,0.0038912263698875904,,,,,,,,,
807,147863,,,,,,,,,,,,,,,,,,,0.008542069233953953,0.0100188497453928,0.03761806711554527,0.05396466329693794,0.0,0.0,0.0,0.0,0.003044990124180913
807,147863,,,,,,,,,,0.01548363734036684,0.019747275859117508,0.060729436576366425,0.0916343554854393,0.0,0.0,0.0,0.0,0.016016865149140358,,,,,,,,,
808,148046,,,,,,,,,,,,,,,,,,,0.00857128668576479,0.009931489825248718,0.03385690599679947,0.04951663687825203,0.0,0.0,0.0,0.0,0.002603201661258936
808,148046,,,,,,,,,,0.008975200355052948,0.011425488628447056,0.035855233669281006,0.05187157914042473,0.0,0.0,0.0,0.0,0.003081046510487795,,,,,,,,,
809,148229,,,,,,,,,,,,,,,,,,,0.01734600029885769,0.01907561533153057,0.05808325484395027,0.0847378671169281,0.0,0.0,0.0,0.0,0.007617170922458172
809,148229,,,,,,,,,,0.01085306890308857,0.013653550297021866,0.04175988957285881,0.06219887733459473,0.0,0.0,0.0,0.0,0.004844981711357832,,,,,,,,,
810,148412,,,,,,,,,,,,,,,,,,,0.004806062672287226,0.007500889245420694,0.03470701724290848,0.05064664036035538,0.0,0.0,0.0,0.0,0.0026539999525994062
810,148412,,,,,,,,,,0.012533524073660374,0.015190254896879196,0.0453721284866333,0.06701577454805374,0.0,0.0,0.0,0.0,0.005891993176192045,,,,,,,,,
811,148595,,,,,,,,,,,,,,,,,,,0.006798781454563141,0.008693890646100044,0.030600493773818016,0.04474262893199921,0.0,0.0,0.0,0.0,0.002101386897265911
811,148595,,,,,,,,,,0.007279718294739723,0.00928468443453312,0.032446522265672684,0.047096315771341324,0.0,0.0,0.0,0.0,0.002504496369510889,,,,,,,,,
812,148778,,,,,,,,,,,,,,,,,,,0.004679766949266195,0.006580614019185305,0.02895103022456169,0.04314301162958145,0.0,0.0,0.0,0.0,0.0019342071609571576
812,148778,,,,,,,,,,0.005529808811843395,0.007555218879133463,0.02922128140926361,0.04215409979224205,0.0,0.0,0.0,0.0,0.001878186478279531,,,,,,,,,
813,148961,,,,,,,,,,,,,,,,,,,0.0040067280642688274,0.005933636333793402,0.028111951425671577,0.042071010917425156,0.0,0.0,0.0,0.0,0.0018316823989152908
813,148961,,,,,,,,,,0.004781362600624561,0.006705347914248705,0.027709798887372017,0.03978883475065231,0.0,0.0,0.0,0.0,0.0016461765626445413,,,,,,,,,
814,149144,,,,,,,,,,,,,,,,,,,0.004852249287068844,0.006649916525930166,0.02857791818678379,0.04239589348435402,0.0,0.0,0.0,0.0,0.0018688063137233257
814,149144,,,,,,,,,,0.004750946070998907,0.006705546285957098,0.02737555280327797,0.03937365859746933,0.0,0.0,0.0,0.0,0.0016186413122341037,,,,,,,,,
815,149327,,,,,,,,,,,,,,,,,,,0.01005892176181078,0.011068489402532578,0.031663935631513596,0.045653220266103745,0.0,0.0,0.0,0.0,0.0022309881169348955
815,149327,,,,,,,,,,0.005193241871893406,0.0070089781656861305,0.02792995609343052,0.03994874656200409,0.0,0.0,0.0,0.0,0.0016733786324039102,,,,,,,,,
816,149510,,,,,,,,,,,,,,,,,,,0.005499610211700201,0.0069837430492043495,0.03001396171748638,0.0440804697573185,0.0,0.0,0.0,0.0,0.0020216060802340508
816,149510,,,,,,,,,,0.006708944216370583,0.008540589362382889,0.02896883897483349,0.04128338769078255,0.0,0.0,0.0,0.0,0.0018553021363914013,,,,,,,,,
817,149693,,,,,,,,,,,,,,,,,,,0.0031861381139606237,0.0054857321083545685,0.030254526063799858,0.04387780651450157,0.0,0.0,0.0,0.0,0.001983713125810027
817,149693,,,,,,,,,,0.005201405379921198,0.007101051509380341,0.028253374621272087,0.04037240147590637,0.0,0.0,0.0,0.0,0.0017098274547606707,,,,,,,,,
818,149876,,,,,,,,,,,,,,,,,,,0.0032662542071193457,0.005714017897844315,0.029679374769330025,0.04285886138677597,0.0,0.0,0.0,0.0,0.0018940878799185157
818,149876,,,,,,,,,,0.00544730294495821,0.007306290790438652,0.028757819905877113,0.041060395538806915,0.0,0.0,0.0,0.0,0.0017816955223679543,,,,,,,,,
819,150059,,,,,,,,,,,,,,,,,,,0.004444008693099022,0.0061381482519209385,0.02777555026113987,0.04135362431406975,0.0,0.0,0.0,0.0,0.0017775086453184485
819,150059,,,,,,,,,,0.005596697796136141,0.00730251707136631,0.028043437749147415,0.03991934657096863,0.0,0.0,0.0,0.0,0.0016783421160653234,,,,,,,,,
820,150242,,,,,,,,,,,,,,,,,,,0.0054915668442845345,0.0072067067958414555,0.03055352345108986,0.04454052075743675,0.0,0.0,0.0,0.0,0.002061150735244155
820,150242,,,,,,,,,,0.0050684683956205845,0.007024381775408983,0.027641449123620987,0.03944907337427139,0.0,0.0,0.0,0.0,0.0016488329274579883,,,,,,,,,
821,150425,,,,,,,,,,,,,,,,,,,0.003832200076431036,0.005837876349687576,0.028323795646429062,0.042531684041023254,0.0,0.0,0.0,0.0,0.0018844008445739746
821,150425,,,,,,,,,,0.008103583008050919,0.010101566091179848,0.033220235258340836,0.04759485274553299,0.0,0.0,0.0,0.0,0.0025921545457094908,,,,,,,,,
822,150608,,,,,,,,,,,,,,,,,,,0.0050993007607758045,0.00656846072524786,0.027659351006150246,0.0406414158642292,0.0,0.0,0.0,0.0,0.001719173975288868
822,150608,,,,,,,,,,0.007674497086554766,0.009733898565173149,0.03237514942884445,0.04657413810491562,0.0,0.0,0.0,0.0,0.002528344513848424,,,,,,,,,
823,150791,,,,,,,,,,,,,,,,,,,0.006536738481372595,0.008033263497054577,0.03264794126152992,0.04677407816052437,0.0,0.0,0.0,0.0,0.0022810762748122215
823,150791,,,,,,,,,,0.006815051659941673,0.008888349868357182,0.030868113040924072,0.044774215668439865,0.0,0.0,0.0,0.0,0.0023585560265928507,,,,,,,,,
824,150974,,,,,,,,,,,,,,,,,,,0.003946477547287941,0.005857766140252352,0.02868153341114521,0.04189280793070793,0.0,0.0,0.0,0.0,0.0018132892437279224
824,150974,,,,,,,,,,0.007934777066111565,0.00976867787539959,0.030191782861948013,0.043379366397857666,0.0,0.0,0.0,0.0,0.002179812639951706,,,,,,,,,
825,151157,,,,,,,,,,,,,,,,,,,0.006208443082869053,0.007473703473806381,0.027698073536157608,0.04109155014157295,0.0,0.0,0.0,0.0,0.0017746316734701395
825,151157,,,,,,,,,,0.005937136244028807,0.007754783146083355,0.02855360135436058,0.04120030626654625,0.0,0.0,0.0,0.0,0.0018531022360548377,,,,,,,,,
826,151340,,,,,,,,,,,,,,,,,,,0.006167142186313868,0.007229864597320557,0.02658001147210598,0.039514195173978806,0.0,0.0,0.0,0.0,0.0016390517121180892
826,151340,,,,,,,,,,0.0042997077107429504,0.00608132453635335,0.025600923225283623,0.03663626313209534,0.0,0.0,0.0,0.0,0.0013954986352473497,,,,,,,,,
827,151523,,,,,,,,,,,,,,,,,,,0.003613521810621023,0.005335648078471422,0.026075121015310287,0.0391664057970047,0.0,0.0,0.0,0.0,0.0015903470339253545
827,151523,,,,,,,,,,0.004124009516090155,0.005847161635756493,0.025203751400113106,0.03602459281682968,0.0,0.0,0.0,0.0,0.0013454179279506207,,,,,,,,,
828,151706,,,,,,,,,,,,,,,,,,,0.0027901125140488148,0.004982323385775089,0.025724073871970177,0.038811516016721725,0.0,0.0,0.0,0.0,0.0015590175753459334
828,151706,,,,,,,,,,0.0037051995750516653,0.005553302820771933,0.024885106831789017,0.03564199432730675,0.0,0.0,0.0,0.0,0.0013141571544110775,,,,,,,,,
829,151889,,,,,,,,,,,,,,,,,,,0.0038309937808662653,0.005564553663134575,0.026022931560873985,0.0389881506562233,0.0,0.0,0.0,0.0,0.0015779458917677402
829,151889,,,,,,,,,,0.003408667864277959,0.005296788644045591,0.024649832397699356,0.03529224544763565,0.0,0.0,0.0,0.0,0.001287073828279972,,,,,,,,,
830,152072,,,,,,,,,,,,,,,,,,,0.0026684056501835585,0.00488615594804287,0.025593100115656853,0.038564473390579224,0.0,0.0,0.0,0.0,0.0015380883123725653
830,152072,,,,,,,,,,0.0035763555206358433,0.005357644055038691,0.024407386779785156,0.034948136657476425,0.0,0.0,0.0,0.0,0.0012620462803170085,,,,,,,,,
831,152255,,,,,,,,,,,,,,,,,,,0.004536921624094248,0.005882055964320898,0.02568311244249344,0.03861568495631218,0.0,0.0,0.0,0.0,0.001551840454339981
831,152255,,,,,,,,,,0.00335133308544755,0.005194296594709158,0.024432383477687836,0.0350128673017025,0.0,0.0,0.0,0.0,0.0012632481520995498,,,,,,,,,
832,152438,,,,,,,,,,,,,,,,,,,0.0046744272112846375,0.006009201519191265,0.025191806256771088,0.03813503682613373,0.0,0.0,0.0,0.0,0.0015169644029811025
832,152438,,,,,,,,,,0.003831431269645691,0.005522104911506176,0.024305015802383423,0.03486216440796852,0.0,0.0,0.0,0.0,0.0012561631156131625,,,,,,,,,
833,152621,,,,,,,,,,,,,,,,,,,0.0036552944220602512,0.005304048769176006,0.02512309141457081,0.038128502666950226,0.0,0.0,0.0,0.0,0.0015120290918275714
833,152621,,,,,,,,,,0.0034494141582399607,0.0052153621800243855,0.024091236293315887,0.03453632444143295,0.0,0.0,0.0,0.0,0.0012306198477745056,,,,,,,,,
834,152804,,,,,,,,,,,,,,,,,,,0.003490029601380229,0.005095955915749073,0.025395622476935387,0.03822087496519089,0.0,0.0,0.0,0.0,0.001514293602667749
834,152804,,,,,,,,,,0.0031266093719750643,0.004972456954419613,0.023843251168727875,0.03424830362200737,0.0,0.0,0.0,0.0,0.0012075594859197736,,,,,,,,,
835,152987,,,,,,,,,,,,,,,,,,,0.004483923316001892,0.0058004120364785194,0.02509649470448494,0.037962231785058975,0.0,0.0,0.0,0.0,0.0015028397319838405
835,152987,,,,,,,,,,0.0033212746493518353,0.005095988512039185,0.023761067539453506,0.03412789851427078,0.0,0.0,0.0,0.0,0.0012002912117168307,,,,,,,,,
836,153170,,,,,,,,,,,,,,,,,,,0.0032042311504483223,0.0049839080311357975,0.024916013702750206,0.03769049793481827,0.0,0.0,0.0,0.0,0.0014728133101016283
836,153170,,,,,,,,,,0.00314736133441329,0.00496701942756772,0.023668697103857994,0.03400831297039986,0.0,0.0,0.0,0.0,0.0011912378249689937,,,,,,,,,
837,153353,,,,,,,,,,,,,,,,,,,0.002737622009590268,0.004761289339512587,0.024992113932967186,0.037841908633708954,0.0,0.0,0.0,0.0,0.0014825976686552167
837,153353,,,,,,,,,,0.0029904209077358246,0.004834534600377083,0.02347593940794468,0.03378685936331749,0.0,0.0,0.0,0.0,0.001174910576082766,,,,,,,,,
838,153536,,,,,,,,,,,,,,,,,,,0.002507898723706603,0.004591538570821285,0.024701839312911034,0.03750384598970413,0.0,0.0,0.0,0.0,0.001455766730941832
838,153536,,,,,,,,,,0.002984745893627405,0.004839567933231592,0.023335088044404984,0.03359604999423027,0.0,0.0,0.0,0.0,0.0011642863973975182,,,,,,,,,
839,153719,,,,,,,,,,,,,,,,,,,0.002475176937878132,0.004549860954284668,0.02474384754896164,0.03749437630176544,0.0,0.0,0.0,0.0,0.0014543586876243353
839,153719,,,,,,,,,,0.002900265157222748,0.004791244398802519,0.02318500727415085,0.033469729125499725,0.0,0.0,0.0,0.0,0.00115091516636312,,,,,,,,,
840,153902,,,,,,,,,,,,,,,,,,,0.0037227661814540625,0.005151529796421528,0.024557268247008324,0.03733003884553909,0.0,0.0,0.0,0.0,0.0014476926298812032
840,153902,,,,,,,,,,0.002951727481558919,0.004771819803863764,0.023098209872841835,0.033324334770441055,0.0,0.0,0.0,0.0,0.0011439267545938492,,,,,,,,,
841,154085,,,,,,,,,,,,,,,,,,,0.002491915365681052,0.004594073165208101,0.024288421496748924,0.037131935358047485,0.0,0.0,0.0,0.0,0.0014276623260229826
841,154085,,,,,,,,,,0.00287243933416903,0.0047300830483436584,0.02295486442744732,0.033173684030771255,0.0,0.0,0.0,0.0,0.0011325253872200847,,,,,,,,,
842,154268,,,,,,,,,,,,,,,,,,,0.0026618202682584524,0.004632753785699606,0.02419671230018139,0.03697305545210838,0.0,0.0,0.0,0.0,0.0014154234668239951
842,154268,,,,,,,,,,0.0026667306665331125,0.004620186518877745,0.022877642884850502,0.033110857009887695,0.0,0.0,0.0,0.0,0.0011278544552624226,,,,,,,,,
843,154451,,,,,,,,,,,,,,,,,,,0.002528762212023139,0.004496017005294561,0.024141516536474228,0.037010353058576584,0.0,0.0,0.0,0.0,0.0014185248874127865
843,154451,,,,,,,,,,0.0027045495808124542,0.004630265757441521,0.022733381018042564,0.03295297175645828,0.0,0.0,0.0,0.0,0.0011168356286361814,,,,,,,,,
844,154634,,,,,,,,,,,,,,,,,,,0.0038015341851860285,0.005349976476281881,0.024387866258621216,0.03718145936727524,0.0,0.0,0.0,0.0,0.0014384578680619597
844,154634,,,,,,,,,,0.0026771079283207655,0.0045745521783828735,0.022654270753264427,0.03285551443696022,0.0,0.0,0.0,0.0,0.0011099162511527538,,,,,,,,,
845,154817,,,,,,,,,,,,,,,,,,,0.0025143928360193968,0.004498241934925318,0.024045579135417938,0.0368536151945591,0.0,0.0,0.0,0.0,0.001406587427482009
845,154817,,,,,,,,,,0.002699268748983741,0.004593291785567999,0.022628523409366608,0.03281809762120247,0.0,0.0,0.0,0.0,0.0011079118121415377,,,,,,,,,
846,155000,,,,,,,,,,,,,,,,,,,0.00242949859239161,0.004556908272206783,0.024029236286878586,0.03683023899793625,0.0,0.0,0.0,0.0,0.0014050137251615524
846,155000,,,,,,,,,,0.0025564294774085283,0.004510983359068632,0.02249648980796337,0.032685257494449615,0.0,0.0,0.0,0.0,0.0010972571326419711,,,,,,,,,
847,155183,,,,,,,,,,,,,,,,,,,0.0025036733131855726,0.004459443036466837,0.023993466049432755,0.03682234138250351,0.0,0.0,0.0,0.0,0.0014036615611985326
847,155183,,,,,,,,,,0.0025535603053867817,0.004516946617513895,0.02246914431452751,0.03264477103948593,0.0,0.0,0.0,0.0,0.001095988554880023,,,,,,,,,
848,155366,,,,,,,,,,,,,,,,,,,0.002487871563062072,0.004517388064414263,0.02391422726213932,0.036755893379449844,0.0,0.0,0.0,0.0,0.0013994615292176604
848,155366,,,,,,,,,,0.002521413378417492,0.004486657679080963,0.022395582869648933,0.03258030116558075,0.0,0.0,0.0,0.0,0.0010911140125244856,,,,,,,,,
849,155549,,,,,,,,,,,,,,,,,,,0.002438535215333104,0.004461964126676321,0.02390521951019764,0.03672526404261589,0.0,0.0,0.0,0.0,0.0013965257676318288
849,155549,,,,,,,,,,0.0025166645646095276,0.004477197770029306,0.022382106631994247,0.03256702795624733,0.0,0.0,0.0,0.0,0.0010902542853727937,,,,,,,,,
850,155732,,,,,,,,,,,,,,,,,,,0.002453880850225687,0.004473251756280661,0.023896612226963043,0.036729756742715836,0.0,0.0,0.0,0.0,0.0013970682630315423
850,155732,,,,,,,,,,0.0025337382685393095,0.0044892048463225365,0.022371256723999977,0.0325436107814312,0.0,0.0,0.0,0.0,0.0010875441366806626,,,,,,,,,
851,155915,,,,,,,,,,,,,,,,,,,0.0026841405779123306,0.0045489040203392506,0.02389594539999962,0.03672376275062561,0.0,0.0,0.0,0.0,0.0013971569715067744
851,155915,,,,,,,,,,0.0024855313822627068,0.004478103946894407,0.022354960441589355,0.03253794461488724,0.0,0.0,0.0,0.0,0.0010876341257244349,,,,,,,,,
852,156098,,,,,,,,,,,,,,,,,,,0.0024039428681135178,0.004447370767593384,0.02394254133105278,0.036753781139850616,0.0,0.0,0.0,0.0,0.0013986030826345086
852,156098,,,,,,,,,,0.0025037466548383236,0.0044735935516655445,0.02240246720612049,0.03260854259133339,0.0,0.0,0.0,0.0,0.0010910689597949386,,,,,,,,,
853,156281,,,,,,,,,,,,,,,,,,,0.002370057860389352,0.004451206419616938,0.02392716519534588,0.03674590215086937,0.0,0.0,0.0,0.0,0.0013980387011542916
853,156281,,,,,,,,,,0.002553991973400116,0.004516243934631348,0.022460227832198143,0.03263220191001892,0.0,0.0,0.0,0.0,0.0010953736491501331,,,,,,,,,
854,156464,,,,,,,,,,,,,,,,,,,0.002578976098448038,0.00452443677932024,0.024065662175416946,0.03681603819131851,0.0,0.0,0.0,0.0,0.0014033084735274315
854,156464,,,,,,,,,,0.002677561715245247,0.004564580507576466,0.02249869517982006,0.03266315907239914,0.0,0.0,0.0,0.0,0.0010966825066134334,,,,,,,,,
855,156647,,,,,,,,,,,,,,,,,,,0.0029371227137744427,0.004678168334066868,0.0243222713470459,0.0370018407702446,0.0,0.0,0.0,0.0,0.0014184206956997514
855,156647,,,,,,,,,,0.002750041428953409,0.004619013983756304,0.022605298087000847,0.03274901583790779,0.0,0.0,0.0,0.0,0.0011049455497413874,,,,,,,,,
856,156830,,,,,,,,,,,,,,,,,,,0.0025306122843176126,0.00448024645447731,0.024442750960588455,0.03711403161287308,0.0,0.0,0.0,0.0,0.001424664631485939
856,156830,,,,,,,,,,0.0028233921620994806,0.004666031338274479,0.022681614384055138,0.03282467648386955,0.0,0.0,0.0,0.0,0.001110589480958879,,,,,,,,,
857,157013,,,,,,,,,,,,,,,,,,,0.0028186298441141844,0.004576964769512415,0.024391205981373787,0.037028636783361435,0.0,0.0,0.0,0.0,0.0014192042872309685
857,157013,,,,,,,,,,0.0028530913405120373,0.004689512774348259,0.022801315411925316,0.03292877972126007,0.0,0.0,0.0,0.0,0.0011160129215568304,,,,,,,,,
858,157196,,,,,,,,,,,,,,,,,,,0.0025258485693484545,0.004455941263586283,0.024242453277111053,0.036913320422172546,0.0,0.0,0.0,0.0,0.0014095392543822527
858,157196,,,,,,,,,,0.0028818680439144373,0.004693982657045126,0.022900186479091644,0.03301270306110382,0.0,0.0,0.0,0.0,0.0011213584803044796,,,,,,,,,
859,157379,,,,,,,,,,,,,,,,,,,0.00396332424134016,0.005364155396819115,0.024432502686977386,0.037216298282146454,0.0,0.0,0.0,0.0,0.001442480948753655
859,157379,,,,,,,,,,0.003038586350157857,0.004778244998306036,0.022983528673648834,0.03309005871415138,0.0,0.0,0.0,0.0,0.0011277912417426705,,,,,,,,,
860,157562,,,,,,,,,,,,,,,,,,,0.002806099597364664,0.004506999626755714,0.024853963404893875,0.037455253303050995,0.0,0.0,0.0,0.0,0.0014514506328850985
860,157562,,,,,,,,,,0.0034738664980977774,0.0051127527840435505,0.023194164037704468,0.03330094367265701,0.0,0.0,0.0,0.0,0.0011453377082943916,,,,,,,,,
861,157745,,,,,,,,,,,,,,,,,,,0.0041311741806566715,0.005514612887054682,0.02515394613146782,0.03754439949989319,0.0,0.0,0.0,0.0,0.0014645865885540843
861,157745,,,,,,,,,,0.0033993045799434185,0.0050094155594706535,0.02351636439561844,0.033652156591415405,0.0,0.0,0.0,0.0,0.0011669720988720655,,,,,,,,,
862,157928,,,,,,,,,,,,,,,,,,,0.002552235499024391,0.0045906356535851955,0.024767514318227768,0.03731343522667885,0.0,0.0,0.0,0.0,0.0014394032768905163
862,157928,,,,,,,,,,0.004341041203588247,0.005893520079553127,0.02428705431520939,0.03457873687148094,0.0,0.0,0.0,0.0,0.0012491901870816946,,,,,,,,,
863,158111,,,,,,,,,,,,,,,,,,,0.00678627286106348,0.008010356687009335,0.02738266997039318,0.039846960455179214,0.0,0.0,0.0,0.0,0.001672085141763091
863,158111,,,,,,,,,,0.0035547122824937105,0.005233830772340298,0.023699255660176277,0.033867284655570984,0.0,0.0,0.0,0.0,0.0011892491020262241,,,,,,,,,
864,158294,,,,,,,,,,,,,,,,,,,0.00371348625048995,0.005669438745826483,0.026725158095359802,0.03901911526918411,0.0,0.0,0.0,0.0,0.0015776179498061538
864,158294,,,,,,,,,,0.004440268501639366,0.005959229078143835,0.02466319315135479,0.035010237246751785,0.0,0.0,0.0,0.0,0.0012760047102347016,,,,,,,,,
865,158477,,,,,,,,,,,,,,,,,,,0.004011099226772785,0.005264615174382925,0.025438234210014343,0.03801734000444412,0.0,0.0,0.0,0.0,0.0014999842969700694
865,158477,,,,,,,,,,0.003772559342905879,0.005352398846298456,0.024075480177998543,0.03419399634003639,0.0,0.0,0.0,0.0,0.0012097471626475453,,,,,,,,,
866,158660,,,,,,,,,,,,,,,,,,,0.0028465313371270895,0.004858655389398336,0.025542255491018295,0.0381702296435833,0.0,0.0,0.0,0.0,0.0015087140491232276
866,158660,,,,,,,,,,0.004426301922649145,0.005879338830709457,0.024118361994624138,0.03422147408127785,0.0,0.0,0.0,0.0,0.0012184849474579096,,,,,,,,,
867,158843,,,,,,,,,,,,,,,,,,,0.0027860652189701796,0.004780442453920841,0.0256185382604599,0.03807777538895607,0.0,0.0,0.0,0.0,0.0015022677835077047
867,158843,,,,,,,,,,0.004625935107469559,0.006145114544779062,0.024805480614304543,0.03513152897357941,0.0,0.0,0.0,0.0,0.001295640948228538,,,,,,,,,
868,159026,,,,,,,,,,,,,,,,,,,0.004055313766002655,0.005775300320237875,0.028761548921465874,0.04099494218826294,0.0,0.0,0.0,0.0,0.001733043696731329
868,159026,,,,,,,,,,0.004677994176745415,0.006267318967729807,0.024959392845630646,0.035339370369911194,0.0,0.0,0.0,0.0,0.0013050985289737582,,,,,,,,,
869,159209,,,,,,,,,,,,,,,,,,,0.0034249876625835896,0.004964170046150684,0.025630392134189606,0.03849618881940842,0.0,0.0,0.0,0.0,0.001535063493065536
869,159209,,,,,,,,,,0.008269056677818298,0.009957336820662022,0.031140245497226715,0.04413095489144325,0.0,0.0,0.0,0.0,0.002394838957116008,,,,,,,,,
870,159392,,,,,,,,,,,,,,,,,,,0.004123484715819359,0.005668384954333305,0.02696404606103897,0.03946271538734436,0.0,0.0,0.0,0.0,0.0016143852844834328
870,159392,,,,,,,,,,0.005374719388782978,0.007113287225365639,0.027175595983862877,0.039371997117996216,0.0,0.0,0.0,0.0,0.0018034303793683648,,,,,,,,,
871,159575,,,,,,,,,,,,,,,,,,,0.01125369593501091,0.01510980911552906,0.05072590708732605,0.07195641100406647,0.0,0.0,0.0,0.0,0.005501620005816221
871,159575,,,,,,,,,,0.005220187362283468,0.007023507729172707,0.026490220800042152,0.0385100357234478,0.0,0.0,0.0,0.0,0.0018036030232906342,,,,,,,,,
872,159758,,,,,,,,,,,,,,,,,,,0.002835856983438134,0.0048639047890901566,0.025229141116142273,0.03788965195417404,0.0,0.0,0.0,0.0,0.0014859028160572052
872,159758,,,,,,,,,,0.0073258704505860806,0.009055263362824917,0.03204002603888512,0.04574866592884064,0.0,0.0,0.0,0.0,0.00243199965916574,,,,,,,,,
873,159941,,,,,,,,,,,,,,,,,,,0.010790220461785793,0.011895174160599709,0.03640264645218849,0.05082649737596512,0.0,0.0,0.0,0.0,0.002765188692137599
873,159941,,,,,,,,,,0.006674540229141712,0.008358072489500046,0.028105897828936577,0.04059942811727524,0.0,0.0,0.0,0.0,0.0018700631335377693,,,,,,,,,
874,160124,,,,,,,,,,,,,,,,,,,0.007135205436497927,0.008341166190803051,0.025856660678982735,0.038476891815662384,0.0,0.0,0.0,0.0,0.0015744625125080347
874,160124,,,,,,,,,,0.005107421427965164,0.006714411545544863,0.02706535905599594,0.03840399533510208,0.0,0.0,0.0,0.0,0.0015644829254597425,,,,,,,,,
875,160307,,,,,,,,,,,,,,,,,,,0.005787576548755169,0.00791251566261053,0.02728552557528019,0.040122583508491516,0.0,0.0,0.0,0.0,0.0016965341055765748
875,160307,,,,,,,,,,0.004963436163961887,0.006492425221949816,0.025139588862657547,0.035666681826114655,0.0,0.0,0.0,0.0,0.001342720235697925,,,,,,,,,
876,160490,,,,,,,,,,,,,,,,,,,0.003886910853907466,0.005595199763774872,0.026451842859387398,0.03960275277495384,0.0,0.0,0.0,0.0,0.0016366480849683285
876,160490,,,,,,,,,,0.005107668228447437,0.006729137152433395,0.02689496800303459,0.03784416243433952,0.0,0.0,0.0,0.0,0.0015085836639627814,,,,,,,,,
877,160673,,,,,,,,,,,,,,,,,,,0.02307184971868992,0.02599864825606346,0.05490293726325035,0.07404997944831848,0.0,0.0,0.0,0.0,0.006173563189804554
877,160673,,,,,,,,,,0.007188410498201847,0.009106820449233055,0.03022576868534088,0.043217726051807404,0.0,0.0,0.0,0.0,0.0023881264496594667,,,,,,,,,
878,160856,,,,,,,,,,,,,,,,,,,0.00399221433326602,0.005787428468465805,0.030545884743332863,0.044622186571359634,0.0,0.0,0.0,0.0,0.0020536277443170547
878,160856,,,,,,,,,,0.01426396518945694,0.016732631251215935,0.04318844899535179,0.06236603111028671,0.0,0.0,0.0,0.0,0.004708799067884684,,,,,,,,,
879,161039,,,,,,,,,,,,,,,,,,,0.02980443462729454,0.031784284859895706,0.05487724766135216,0.07594136893749237,0.0,0.0,0.0,0.0,0.006815640721470118
879,161039,,,,,,,,,,0.010487736202776432,0.01303139142692089,0.037650205194950104,0.05573282390832901,0.0,0.0,0.0,0.0,0.004599501378834248,,,,,,,,,
880,161222,,,,,,,,,,,,,,,,,,,0.004111034795641899,0.006300888955593109,0.03098474256694317,0.046214956790208817,0.0,0.0,0.0,0.0,0.002235474530607462
880,161222,,,,,,,,,,0.011462377384305,0.013997917994856834,0.041054945439100266,0.06002581864595413,0.0,0.0,0.0,0.0,0.004637189209461212,,,,,,,,,
881,161405,,,,,,,,,,,,,,,,,,,0.0037210925947874784,0.005479845684021711,0.029832374304533005,0.04395190253853798,0.0,0.0,0.0,0.0,0.0019991626031696796
881,161405,,,,,,,,,,0.0097299013286829,0.012342694215476513,0.03886089101433754,0.056769099086523056,0.0,0.0,0.0,0.0,0.004228349309414625,,,,,,,,,
882,161588,,,,,,,,,,,,,,,,,,,0.02141149342060089,0.022612350061535835,0.036476101726293564,0.05239591374993324,0.0,0.0,0.0,0.0,0.0033044687006622553
